Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
Brazil,2017,45-49,45,5,6483.374,6864.03,13347.403999999999
Brazil,2017,50-54,50,5,5969.813,6454.964,12424.777
Brazil,2017,55-59,55,5,5055.686,5598.007,10653.693000000001
Brazil,2017,60-64,60,5,4016.1259999999997,4582.055,8598.181
Brazil,2017,65-69,65,5,2991.382,3553.114,6544.496
Brazil,2017,70-74,70,5,2017.4470000000001,2536.554,4554.001
Brazil,2017,75-79,75,5,1353.0529999999999,1843.2479999999998,3196.301
Brazil,2017,80-84,80,5,796.814,1209.771,2006.585
Brazil,2017,85-89,85,5,372.66900000000004,666.505,1039.174
Brazil,2017,90-94,90,5,136.688,285.53,422.218
Brazil,2017,95-99,95,5,31.896,75.944,107.84
Brazil,2017,100+,100,-1,4.098,10.49,14.588
Brazil,2018,0-4,0,5,7496.8240000000005,7157.427,14654.251
Brazil,2018,5-9,5,5,7470.234,7152.82,14623.053999999998
Brazil,2018,10-14,10,5,7857.057,7553.9259999999995,15410.983
Brazil,2018,15-19,15,5,8508.563,8223.534,16732.096999999998
Brazil,2018,20-24,20,5,8703.049,8487.625,17190.674
Brazil,2018,25-29,25,5,8561.44,8458.754,17020.194
Brazil,2018,30-34,30,5,8682.492,8711.461,17393.953
Brazil,2018,35-39,35,5,8378.225,8535.132,16913.357
Brazil,2018,40-44,40,5,7340.611,7602.691999999999,14943.303
Brazil,2018,45-49,45,5,6539.768,6913.104,13452.872
Brazil,2018,50-54,50,5,6042.563,6529.628000000001,12572.191
Brazil,2018,55-59,55,5,5222.8240000000005,5781.0,11003.823999999999
Brazil,2018,60-64,60,5,4140.944,4726.946,8867.89
Brazil,2018,65-69,65,5,3126.171,3714.2940000000003,6840.465
Brazil,2018,70-74,70,5,2122.6,2668.7070000000003,4791.307
Brazil,2018,75-79,75,5,1381.082,1879.951,3261.033
Brazil,2018,80-84,80,5,846.444,1279.3519999999999,2125.7960000000003
Brazil,2018,85-89,85,5,386.265,688.008,1074.2730000000001
Brazil,2018,90-94,90,5,148.178,310.038,458.216
Brazil,2018,95-99,95,5,36.329,86.709,123.038
Brazil,2018,100+,100,-1,4.5760000000000005,11.972999999999999,16.549
Brazil,2019,0-4,0,5,7454.196999999999,7117.753000000001,14571.95
Brazil,2019,5-9,5,5,7469.798000000001,7146.432,14616.23
Brazil,2019,10-14,10,5,7727.13,7424.459,15151.589
Brazil,2019,15-19,15,5,8383.635,8097.851,16481.486
Brazil,2019,20-24,20,5,8711.984,8494.8,17206.784
Brazil,2019,25-29,25,5,8542.09,8432.526,16974.616
Brazil,2019,30-34,30,5,8623.22,8639.595,17262.815
Brazil,2019,35-39,35,5,8511.655,8661.714,17173.369
Brazil,2019,40-44,40,5,7523.486,7780.88,15304.366000000002
Brazil,2019,45-49,45,5,6616.618,6981.933000000001,13598.551000000001
Brazil,2019,50-54,50,5,6107.920999999999,6593.438,12701.358999999999
Brazil,2019,55-59,55,5,5376.802,5948.446999999999,11325.249
Brazil,2019,60-64,60,5,4275.622,4880.012,9155.634
Brazil,2019,65-69,65,5,3261.073,3875.478,7136.5509999999995
Brazil,2019,70-74,70,5,2234.841,2810.744,5045.585
Brazil,2019,75-79,75,5,1422.037,1933.4679999999998,3355.505
Brazil,2019,80-84,80,5,888.58,1342.5610000000001,2231.141
Brazil,2019,85-89,85,5,402.311,714.933,1117.244
Brazil,2019,90-94,90,5,156.399,331.531,487.93
Brazil,2019,95-99,95,5,38.661,94.171,132.832
Brazil,2019,100+,100,-1,5.1,13.633,18.733
Brazil,2020,0-4,0,5,7404.646,7070.446999999999,14475.093
Brazil,2020,5-9,5,5,7464.84,7136.977,14601.817
Brazil,2020,10-14,10,5,7623.3859999999995,7319.056,14942.442
Brazil,2020,15-19,15,5,8253.31,7964.694,16218.003999999999
Brazil,2020,20-24,20,5,8685.556999999999,8466.492,17152.049
Brazil,2020,25-29,25,5,8534.004,8418.59,16952.593999999997
Brazil,2020,30-34,30,5,8571.684000000001,8576.223,17147.907
Brazil,2020,35-39,35,5,8593.722,8735.133,17328.855
Brazil,2020,40-44,40,5,7704.528,7956.785,15661.313
Brazil,2020,45-49,45,5,6721.639,7079.054,13800.693000000001
Brazil,2020,50-54,50,5,6170.933000000001,6651.999,12822.931999999999
Brazil,2020,55-59,55,5,5508.456,6089.814,11598.27
Brazil,2020,60-64,60,5,4423.28,5044.879,9468.159
Brazil,2020,65-69,65,5,3394.482,4034.2209999999995,7428.703
Brazil,2020,70-74,70,5,2351.464,2957.955,5309.419
Brazil,2020,75-79,75,5,1480.9389999999999,2011.193,3492.132
Brazil,2020,80-84,80,5,921.508,1395.7,2317.208
Brazil,2020,85-89,85,5,423.00699999999995,752.2330000000001,1175.24
Brazil,2020,90-94,90,5,161.001,349.82599999999996,510.827
Brazil,2020,95-99,95,5,37.722,96.88,134.602
Brazil,2020,100+,100,-1,5.675,15.475,21.15
India,1950,0-4,0,5,27332.3,26837.78,54170.08
India,1950,5-9,5,5,22769.9,22004.7,44774.6
India,1950,10-14,10,5,21310.0,20831.586,42141.585999999996
India,1950,15-19,15,5,19611.1,18852.415,38463.515
India,1950,20-24,20,5,17894.6,16511.006999999998,34405.607
India,1950,25-29,25,5,15889.0,14497.087,30386.087000000003
India,1950,30-34,30,5,14062.7,12870.515,26933.215
India,1950,35-39,35,5,12204.501,11276.947,23481.447999999997
India,1950,40-44,40,5,10722.9,9879.052,20601.952
India,1950,45-49,45,5,8704.2,7784.465,16488.665
India,1950,50-54,50,5,7380.8,6867.602,14248.402
India,1950,55-59,55,5,5174.899,4753.130999999999,9928.03
India,1950,60-64,60,5,4246.599,4243.295999999999,8489.895
India,1950,65-69,65,5,2415.699,2384.866,4800.565
India,1950,70-74,70,5,1795.8,1803.1789999999999,3598.9790000000003
India,1950,75-79,75,5,989.0,1059.336,2048.3360000000002
India,1950,80-84,80,5,430.699,510.244,940.943
India,1950,85-89,85,5,137.8,188.6,326.4
India,1950,90-94,90,5,30.201,49.917,80.118
India,1950,95-99,95,5,5.4,11.377,16.777
India,1950,100+,100,-1,0.0,0.0,0.0
India,1951,0-4,0,5,28784.585,28098.368,56882.953
India,1951,5-9,5,5,23087.897999999997,22262.325,45350.223
India,1951,10-14,10,5,21379.086,20849.839,42228.925
India,1951,15-19,15,5,19745.988999999998,19085.129,38831.117999999995
India,1951,20-24,20,5,18035.022,16743.167,34778.189
India,1951,25-29,25,5,16068.712,14640.668,30709.38
India,1951,30-34,30,5,14222.258,12962.761,27185.019
India,1951,35-39,35,5,12337.094,11350.306,23687.4
India,1951,40-44,40,5,10843.337,9996.021,20839.358
India,1951,45-49,45,5,8843.037,7913.491999999999,16756.529
India,1951,50-54,50,5,7475.215,6912.526999999999,14387.742
India,1951,55-59,55,5,5319.098000000001,4881.044,10200.142
India,1951,60-64,60,5,4252.1759999999995,4203.025,8455.201
India,1951,65-69,65,5,2534.976,2528.229,5063.205
India,1951,70-74,70,5,1742.5339999999999,1748.9029999999998,3491.437
India,1951,75-79,75,5,1015.7,1081.955,2097.655
India,1951,80-84,80,5,446.164,528.427,974.591
India,1951,85-89,85,5,148.157,201.93900000000002,350.096
India,1951,90-94,90,5,34.453,55.982,90.435
India,1951,95-99,95,5,5.3870000000000005,11.290999999999999,16.678
India,1951,100+,100,-1,0.163,0.506,0.669
India,1952,0-4,0,5,30575.422000000002,29478.596,60054.018
India,1952,5-9,5,5,23429.792999999998,22595.05,46024.843
India,1952,10-14,10,5,21414.369,20821.761000000002,42236.13
India,1952,15-19,15,5,19890.392,19325.658,39216.05
India,1952,20-24,20,5,18135.112,16991.612,35126.724
India,1952,25-29,25,5,16238.718,14800.786,31039.504
India,1952,30-34,30,5,14355.263,13052.355,27407.618
India,1952,35-39,35,5,12485.428,11443.545,23928.972999999998
India,1952,40-44,40,5,10911.489,10056.44,20967.929
India,1952,45-49,45,5,9032.164,8128.704000000001,17160.868000000002
India,1952,50-54,50,5,7490.179,6857.036,14347.215
India,1952,55-59,55,5,5547.685,5127.975,10675.66
India,1952,60-64,60,5,4173.331,4056.308,8229.639000000001
India,1952,65-69,65,5,2715.511,2745.015,5460.526
India,1952,70-74,70,5,1654.401,1662.4820000000002,3316.883
India,1952,75-79,75,5,1039.3010000000002,1102.568,2141.869
India,1952,80-84,80,5,450.597,536.5169999999999,987.1139999999999
India,1952,85-89,85,5,151.594,209.762,361.356
India,1952,90-94,90,5,36.77,59.742,96.512
India,1952,95-99,95,5,6.142,12.331,18.473
India,1952,100+,100,-1,0.28300000000000003,0.889,1.172
India,1953,0-4,0,5,32190.379,30694.897999999997,62885.277
India,1953,5-9,5,5,23857.545,23025.45,46882.995
India,1953,10-14,10,5,21502.53,20819.735,42322.265
India,1953,15-19,15,5,20081.799,19580.361,39662.16
India,1953,20-24,20,5,18256.738,17277.306,35534.044
India,1953,25-29,25,5,16435.355,15003.444,31438.799
India,1953,30-34,30,5,14509.238000000001,13168.24,27677.478
India,1953,35-39,35,5,12673.048999999999,11568.108999999999,24241.158
India,1953,40-44,40,5,10980.076000000001,10100.928,21081.004
India,1953,45-49,45,5,9265.615,8398.062,17663.677
India,1953,50-54,50,5,7490.185,6773.835999999999,14264.021
India,1953,55-59,55,5,5821.9580000000005,5429.491,11251.448999999999
India,1953,60-64,60,5,4083.211,3889.216,7972.427
India,1953,65-69,65,5,2911.1409999999996,2974.264,5885.405
India,1953,70-74,70,5,1573.385,1586.0720000000001,3159.4570000000003
India,1953,75-79,75,5,1051.03,1112.491,2163.521
India,1953,80-84,80,5,446.139,535.743,981.882
India,1953,85-89,85,5,147.346,211.43400000000003,358.78
India,1953,90-94,90,5,36.364000000000004,60.843,97.20700000000001
India,1953,95-99,95,5,6.65,13.177999999999999,19.828
India,1953,100+,100,-1,0.363,1.168,1.531
India,1954,0-4,0,5,33476.659,31685.324,65161.983
India,1954,5-9,5,5,24405.838,23542.682,47948.52
India,1954,10-14,10,5,21675.182999999997,20893.967,42569.15
India,1954,15-19,15,5,20301.539,19819.432,40120.971
India,1954,20-24,20,5,18429.474,17598.017,36027.491
India,1954,25-29,25,5,16657.763,15256.453000000001,31914.216
India,1954,30-34,30,5,14704.632,13325.216,28029.847999999998
India,1954,35-39,35,5,12890.49,11715.458999999999,24605.949
India,1954,40-44,40,5,11090.062,10169.809000000001,21259.871
India,1954,45-49,45,5,9503.237,8657.839,18161.076
India,1954,50-54,50,5,7542.075,6753.429,14295.503999999999
India,1954,55-59,55,5,6072.443,5687.169,11759.612
India,1954,60-64,60,5,4062.744,3805.81,7868.554
India,1954,65-69,65,5,3058.665,3135.7070000000003,6194.371999999999
India,1954,70-74,70,5,1543.855,1567.11,3110.965
India,1954,75-79,75,5,1037.48,1099.222,2136.702
India,1954,80-84,80,5,435.00800000000004,527.857,962.865
India,1954,85-89,85,5,135.205,206.87,342.075
India,1954,90-94,90,5,31.203000000000003,57.461999999999996,88.665
India,1954,95-99,95,5,5.928,12.508,18.436
India,1954,100+,100,-1,0.41100000000000003,1.358,1.7690000000000001
India,1955,0-4,0,5,34525.617,32555.395,67081.012
India,1955,5-9,5,5,25090.29,24108.62,49198.91
India,1955,10-14,10,5,21909.609,21047.351000000002,42956.96
India,1955,15-19,15,5,20518.433,20015.956000000002,40534.388999999996
India,1955,20-24,20,5,18652.622,17939.263,36591.885
India,1955,25-29,25,5,16888.871,15552.646999999999,32441.517999999996
India,1955,30-34,30,5,14935.43,13521.947,28457.377
India,1955,35-39,35,5,13118.083999999999,11872.911,24990.995
India,1955,40-44,40,5,11252.421,10278.466,21530.887000000002
India,1955,45-49,45,5,9712.819,8866.597,18579.416
India,1955,50-54,50,5,7672.914000000001,6838.295,14511.208999999999
India,1955,55-59,55,5,6258.786999999999,5847.8240000000005,12106.611
India,1955,60-64,60,5,4144.678,3851.414,7996.092
India,1955,65-69,65,5,3130.906,3195.365,6326.271
India,1955,70-74,70,5,1579.451,1620.523,3199.974
India,1955,75-79,75,5,995.8380000000001,1060.632,2056.47
India,1955,80-84,80,5,417.527,513.405,930.932
India,1955,85-89,85,5,114.275,194.2,308.475
India,1955,90-94,90,5,18.783,48.423,67.206
India,1955,95-99,95,5,3.0380000000000003,9.071,12.109000000000002
India,1955,100+,100,-1,0.43200000000000005,1.476,1.9080000000000001
India,1956,0-4,0,5,36092.568,33840.508,69933.076
India,1956,5-9,5,5,26076.112,24964.682,51040.794
India,1956,10-14,10,5,22070.57,21179.709,43250.279
India,1956,15-19,15,5,20562.925,20029.034,40591.959
India,1956,20-24,20,5,18784.237,18170.191000000003,36954.428
India,1956,25-29,25,5,17019.082,15778.593,32797.675
India,1956,30-34,30,5,15092.931999999999,13659.764,28752.696
India,1956,35-39,35,5,13259.721000000001,11962.149,25221.87
India,1956,40-44,40,5,11368.802,10348.024,21716.826
India,1956,45-49,45,5,9815.581,8974.065,18789.646
India,1956,50-54,50,5,7800.294,6962.045999999999,14762.34
India,1956,55-59,55,5,6341.275,5888.081999999999,12229.357
India,1956,60-64,60,5,4278.9890000000005,3972.5429999999997,8251.532
India,1956,65-69,65,5,3139.199,3166.13,6305.329000000001
India,1956,70-74,70,5,1681.287,1739.5629999999999,3420.85
India,1956,75-79,75,5,973.322,1036.81,2010.132
India,1956,80-84,80,5,445.972,538.3290000000001,984.301
India,1956,85-89,85,5,128.741,207.58900000000003,336.33
India,1956,90-94,90,5,22.63,55.922,78.55199999999999
India,1956,95-99,95,5,3.1069999999999998,9.779,12.886
India,1956,100+,100,-1,0.42700000000000005,1.526,1.953
India,1957,0-4,0,5,36803.917,34494.366,71298.283
India,1957,5-9,5,5,27426.509,26067.057999999997,53493.567
India,1957,10-14,10,5,22375.822999999997,21467.928,43843.751
India,1957,15-19,15,5,20672.383,20054.458,40726.841
India,1957,20-24,20,5,19007.556,18461.398,37468.954
India,1957,25-29,25,5,17192.984,16069.968,33262.952000000005
India,1957,30-34,30,5,15317.973999999998,13857.251,29175.225
India,1957,35-39,35,5,13443.607,12087.582,25531.189
India,1957,40-44,40,5,11557.343,10469.296,22026.639
India,1957,45-49,45,5,9920.973,9060.276,18981.249
India,1957,50-54,50,5,8009.004,7182.96,15191.964
India,1957,55-59,55,5,6388.988,5864.93,12253.918
India,1957,60-64,60,5,4498.799,4200.352,8699.151
India,1957,65-69,65,5,3101.285,3067.256,6168.541
India,1957,70-74,70,5,1826.217,1909.5770000000002,3735.7940000000003
India,1957,75-79,75,5,930.654,991.6239999999999,1922.2779999999998
India,1957,80-84,80,5,471.82599999999996,561.797,1033.623
India,1957,85-89,85,5,137.014,215.518,352.532
India,1957,90-94,90,5,25.829,61.315,87.14399999999999
India,1957,95-99,95,5,3.6630000000000003,11.503,15.165999999999999
India,1957,100+,100,-1,0.408,1.54,1.9480000000000002
India,1958,0-4,0,5,37051.828,34809.881,71861.709
India,1958,5-9,5,5,29033.017999999996,27323.694,56356.712
India,1958,10-14,10,5,22808.725,21890.932999999997,44699.657999999996
India,1958,15-19,15,5,20822.188000000002,20095.515,40917.703
India,1958,20-24,20,5,19265.795,18763.001,38028.796
India,1958,25-29,25,5,17384.34,16396.993000000002,33781.333
India,1958,30-34,30,5,15572.507,14095.969,29668.476000000002
India,1958,35-39,35,5,13648.536,12237.138,25885.674
India,1958,40-44,40,5,11784.416000000001,10620.008,22404.424
India,1958,45-49,45,5,10029.814,9133.136,19162.95
India,1958,50-54,50,5,8255.721,7450.05,15705.771
India,1958,55-59,55,5,6426.818,5822.795,12249.613000000001
India,1958,60-64,60,5,4751.83,4469.406,9221.235999999999
India,1958,65-69,65,5,3059.139,2956.841,6015.98
India,1958,70-74,70,5,1972.359,2080.137,4052.4959999999996
India,1958,75-79,75,5,891.4010000000001,950.8739999999999,1842.275
India,1958,80-84,80,5,485.12800000000004,574.249,1059.377
India,1958,85-89,85,5,138.275,218.02700000000002,356.30199999999996
India,1958,90-94,90,5,27.585,64.055,91.64
India,1958,95-99,95,5,4.083,12.857999999999999,16.941
India,1958,100+,100,-1,0.379,1.5330000000000001,1.912
India,1959,0-4,0,5,37241.708,35090.239,72331.947
India,1959,5-9,5,5,30658.202,28563.139,59221.34099999999
India,1959,10-14,10,5,23420.716,22455.987999999998,45876.704000000005
India,1959,15-19,15,5,21004.113999999998,20182.203,41186.317
India,1959,20-24,20,5,19499.635,19019.564,38519.199
India,1959,25-29,25,5,17580.976000000002,16732.065,34313.041
India,1959,30-34,30,5,15819.425,14361.567,30180.992000000002
India,1959,35-39,35,5,13862.438999999998,12405.642,26268.081000000002
India,1959,40-44,40,5,12014.559,10776.002,22790.561
India,1959,45-49,45,5,10156.627,9214.464,19371.091
India,1959,50-54,50,5,8486.948,7696.059,16183.007
India,1959,55-59,55,5,6496.6630000000005,5829.309,12325.972
India,1959,60-64,60,5,4972.005,4693.4490000000005,9665.454
India,1959,65-69,65,5,3066.5229999999997,2910.437,5976.96
India,1959,70-74,70,5,2072.735,2191.382,4264.117
India,1959,75-79,75,5,881.7719999999999,944.888,1826.66
India,1959,80-84,80,5,475.853,565.956,1041.809
India,1959,85-89,85,5,133.045,216.095,349.14
India,1959,90-94,90,5,25.736,62.178000000000004,87.914
India,1959,95-99,95,5,3.7689999999999997,12.628,16.397000000000002
India,1959,100+,100,-1,0.34700000000000003,1.52,1.867
India,1960,0-4,0,5,37677.168,35572.818,73249.98599999999
India,1960,5-9,5,5,31987.422000000002,29566.25,61553.672
India,1960,10-14,10,5,24284.785,23182.201,47466.986
India,1960,15-19,15,5,21231.95,20348.261000000002,41580.211
India,1960,20-24,20,5,19687.762,19208.535,38896.297
India,1960,25-29,25,5,17784.394,17061.904,34846.297999999995
India,1960,30-34,30,5,16042.622,14648.328000000001,30690.95
India,1960,35-39,35,5,14083.447,12594.186000000002,26677.632999999998
India,1960,40-44,40,5,12231.828000000001,10926.761999999999,23158.59
India,1960,45-49,45,5,10313.063,9319.232,19632.295
India,1960,50-54,50,5,8677.214,7886.3,16563.514
India,1960,55-59,55,5,6621.552,5919.451,12541.003
India,1960,60-64,60,5,5129.458,4831.834,9961.292
India,1960,65-69,65,5,3146.2740000000003,2961.507,6107.781
India,1960,70-74,70,5,2113.401,2222.9339999999997,4336.335
India,1960,75-79,75,5,907.8539999999999,981.938,1889.7920000000001
India,1960,80-84,80,5,443.914,536.482,980.3960000000001
India,1960,85-89,85,5,120.507,208.082,328.589
India,1960,90-94,90,5,17.667,54.629,72.296
India,1960,95-99,95,5,2.141,9.787,11.927999999999999
India,1960,100+,100,-1,0.316,1.515,1.831
India,1961,0-4,0,5,37843.989,35930.615,73774.604
India,1961,5-9,5,5,33251.452000000005,30625.738999999998,63877.191
India,1961,10-14,10,5,25434.495,24090.296000000002,49524.791
India,1961,15-19,15,5,21504.51,20570.063000000002,42074.573
India,1961,20-24,20,5,19870.535,19323.206000000002,39193.741
India,1961,25-29,25,5,18032.049,17371.795,35403.844
India,1961,30-34,30,5,16266.056999999999,14936.626,31202.682999999997
India,1961,35-39,35,5,14321.986,12789.088,27111.074
India,1961,40-44,40,5,12439.196000000002,11065.158000000001,23504.354
India,1961,45-49,45,5,10483.215,9433.34,19916.555
India,1961,50-54,50,5,8824.851999999999,8026.456,16851.308
India,1961,55-59,55,5,6778.866999999999,6062.694,12841.561000000002
India,1961,60-64,60,5,5231.039000000001,4885.29,10116.329
India,1961,65-69,65,5,3285.232,3086.636,6371.868
India,1961,70-74,70,5,2141.208,2216.346,4357.554
India,1961,75-79,75,5,993.457,1080.326,2073.783
India,1961,80-84,80,5,444.774,533.523,978.297
India,1961,85-89,85,5,141.61700000000002,226.215,367.832
India,1961,90-94,90,5,22.159000000000002,62.768,84.927
India,1961,95-99,95,5,2.4419999999999997,11.037,13.479000000000001
India,1961,100+,100,-1,0.29100000000000004,1.527,1.818
India,1962,0-4,0,5,38436.263999999996,36528.246,74964.51
India,1962,5-9,5,5,34131.332,31424.388,65555.72
India,1962,10-14,10,5,26824.748,25174.74,51999.488
India,1962,15-19,15,5,21782.818,20851.288,42634.106
India,1962,20-24,20,5,20013.806,19380.2,39394.006
India,1962,25-29,25,5,18284.131,17683.339,35967.47
India,1962,30-34,30,5,16458.781000000003,15238.345,31697.126
India,1962,35-39,35,5,14560.841,12997.194,27558.035
India,1962,40-44,40,5,12631.815,11200.785,23832.6
India,1962,45-49,45,5,10672.947,9562.838,20235.785
India,1962,50-54,50,5,8934.925,8122.751,17057.676
India,1962,55-59,55,5,6975.556,6272.5380000000005,13248.094
India,1962,60-64,60,5,5281.555,4873.995,10155.55
India,1962,65-69,65,5,3469.498,3277.809,6747.307
India,1962,70-74,70,5,2125.099,2151.5860000000002,4276.685
India,1962,75-79,75,5,1094.267,1202.002,2296.269
India,1962,80-84,80,5,429.75300000000004,513.922,943.675
India,1962,85-89,85,5,159.225,241.933,401.158
India,1962,90-94,90,5,25.651,68.005,93.656
India,1962,95-99,95,5,3.1689999999999996,13.269,16.438
India,1962,100+,100,-1,0.27399999999999997,1.5630000000000002,1.837
India,1963,0-4,0,5,39352.071,37319.907,76671.978
India,1963,5-9,5,5,34617.318999999996,31940.933999999997,66558.253
India,1963,10-14,10,5,28372.842,26380.145,54752.987
India,1963,15-19,15,5,22156.884,21236.295,43393.179000000004
India,1963,20-24,20,5,20149.577,19424.887,39574.464
India,1963,25-29,25,5,18534.138,17982.723,36516.861000000004
India,1963,30-34,30,5,16641.754,15554.86,32196.613999999998
India,1963,35-39,35,5,14801.688,13225.612,28027.3
India,1963,40-44,40,5,12823.694,11344.736,24168.43
India,1963,45-49,45,5,10880.749,9705.982,20586.731
India,1963,50-54,50,5,9031.747,8196.521,17228.268
India,1963,55-59,55,5,7192.218000000001,6516.069,13708.287
India,1963,60-64,60,5,5317.1230000000005,4847.61,10164.733
India,1963,65-69,65,5,3667.402,3488.258,7155.66
India,1963,70-74,70,5,2101.375,2077.649,4179.024
India,1963,75-79,75,5,1185.307,1313.247,2498.554
India,1963,80-84,80,5,413.80300000000005,494.55300000000005,908.3560000000001
India,1963,85-89,85,5,166.68,249.963,416.64300000000003
India,1963,90-94,90,5,28.039,70.639,98.678
India,1963,95-99,95,5,3.735,14.984000000000002,18.719
India,1963,100+,100,-1,0.263,1.62,1.883
India,1964,0-4,0,5,40317.074,38144.129,78461.203
India,1964,5-9,5,5,34877.302,32277.654,67154.95599999999
India,1964,10-14,10,5,29872.964,27562.1,57435.064000000006
India,1964,15-19,15,5,22765.444,21795.224,44560.668
India,1964,20-24,20,5,20327.84,19527.615,39855.455
India,1964,25-29,25,5,18774.805,18251.857,37026.662000000004
India,1964,30-34,30,5,16849.013,15891.171999999999,32740.185
India,1964,35-39,35,5,15049.948999999999,13487.527,28537.476000000002
India,1964,40-44,40,5,13038.707,11514.595,24553.302000000003
India,1964,45-49,45,5,11104.368999999999,9860.211,20964.58
India,1964,50-54,50,5,9153.664,8282.913,17436.577
India,1964,55-59,55,5,7402.38,6747.605,14149.985
India,1964,60-64,60,5,5386.851,4871.748,10258.599
India,1964,65-69,65,5,3839.546,3660.072,7499.618
India,1964,70-74,70,5,2113.514,2052.719,4166.233
India,1964,75-79,75,5,1241.1960000000001,1377.614,2618.81
India,1964,80-84,80,5,411.86199999999997,494.131,905.993
India,1964,85-89,85,5,159.683,246.157,405.84
